matrix_name,dim,nnz,matrix_type,data_type,matrix_layout,square
lpi_bgindy_lo.mtx,1,,array,real,general,0
sc205-2r_hi_05.mtx,1,,array,real,general,0
small_c_12.mtx,1,,array,real,general,0
cavity19_b.mtx,1,,array,real,general,0
g3rmt3m3_coord.mtx,3,,array,real,general,0
scagr7-2c_b_3.mtx,1,,array,real,general,0
lp_fit1d_c.mtx,1,,array,real,general,0
rat_lo_1.mtx,1,,array,real,general,0
lhr02_b.mtx,1,,array,real,general,0
ky2010_coord.mtx,2,,array,real,general,0
lpi_itest6_lo.mtx,1,,array,real,general,0
large_c_16.mtx,1,,array,real,general,0
crack_coord.mtx,2,,array,real,general,0
gams60am_z0.mtx,1,,array,real,general,1
fome12_b.mtx,1,,array,real,general,0
scfxm1-2r_c_5.mtx,1,,array,real,general,0
plddb_z0_12.mtx,1,,array,real,general,1
small_lo_10.mtx,1,,array,real,general,0
e18_z0.mtx,1,,array,real,general,1
small_lo_04.mtx,1,,array,real,general,0
primagaz_lo.mtx,1,,array,real,general,0
FX_March2010_id.mtx,1,,array,real,general,0
t2d_q4_b_13.mtx,1,,array,real,general,0
nsic_hi_2.mtx,1,,array,real,general,0
plddb_b_06.mtx,1,,array,real,general,0
sctap1-2r_z0_07.mtx,1,,array,real,general,1
lp_pds_06_b.mtx,1,,array,real,general,0
large_c_23.mtx,1,,array,real,general,0
oscil_dcop_32_b.mtx,1,,array,real,general,0
aircraft_c.mtx,1,,array,real,general,0
stoch_aircraft_hi.mtx,1,,array,real,general,0
lp_ship12l_lo.mtx,1,,array,real,general,0
pds-90_z0.mtx,1,,array,real,general,1
delf_z0_21.mtx,1,,array,real,general,1
lp_scagr7_b.mtx,1,,array,real,general,0
fpga_dcop_03_b.mtx,1,,array,real,general,0
lp_israel_z0.mtx,1,,array,real,general,1
lp_greenbea_z0.mtx,1,,array,real,general,1
wa2010_area.mtx,1,,array,real,general,0
delf_b_04.mtx,1,,array,real,general,0
lp_afiro_b.mtx,1,,array,real,general,0
psse0_b.mtx,1,,array,real,general,0
fpga_dcop_48_b.mtx,1,,array,real,general,0
pf2177_lo.mtx,1,,array,real,general,0
scircuit_b.mtx,1,,array,real,general,0
lp_cre_b_hi.mtx,1,,array,real,general,0
large_b_09.mtx,1,,array,real,general,0
lp_scorpion_c.mtx,1,,array,real,general,0
nemswrld_c.mtx,1,,array,real,general,0
145bit_factor_base.mtx,1,,array,real,general,0
t2d_q9_b_32.mtx,1,,array,real,general,0
rlfddd_lo.mtx,1,,array,real,general,0
lp_nug12_lo.mtx,1,,array,real,general,0
sctap1-2r_hi_07.mtx,1,,array,real,general,0
rosen10_b.mtx,1,,array,real,general,0
kleemin_b_1.mtx,1,,array,real,general,0
nemscem_b.mtx,1,,array,real,general,0
small_lo_09.mtx,1,,array,real,general,0
lp_sctap1_b.mtx,1,,array,real,general,0
t2d_q4_b_42.mtx,1,,array,real,general,0
scsd8-2c_hi_2.mtx,1,,array,real,general,0
delf_lo_11.mtx,1,,array,real,general,0
t2d_q9_b_02.mtx,1,,array,real,general,0
rosen8_z0.mtx,1,,array,real,general,1
scrs8-2c_c_4.mtx,1,,array,real,general,0
p0033_lo.mtx,1,,array,real,general,0
dielFilterV2clx_b.mtx,1,,array,real,general,0
large_z0_26.mtx,1,,array,real,general,1
lp_ken_07_b.mtx,1,,array,real,general,0
scrs8-2r_lo_04.mtx,1,,array,real,general,0
matrix_9_b.mtx,1,,array,real,general,0
bodyy4_coord.mtx,2,,array,real,general,0
lp_brandy_c.mtx,1,,array,real,general,0
qiulp_c.mtx,1,,array,real,general,0
rosen8_b.mtx,1,,array,real,general,0
crew1_hi.mtx,1,,array,real,general,0
small_lo_08.mtx,1,,array,real,general,0
problem_b.mtx,1,,array,real,general,0
scfxm1-2r_lo_3.mtx,1,,array,real,general,0
lp_lotfi_hi.mtx,1,,array,real,general,0
ma2010_population.mtx,1,,array,real,general,0
scrs8-2r_hi_07.mtx,1,,array,real,general,0
lpi_bgetam_b.mtx,1,,array,real,general,0
problem_c.mtx,1,,array,real,general,0
large_c_31.mtx,1,,array,real,general,0
jan99jac120sc_b.mtx,1,,array,real,general,0
patents_main_appyear.mtx,1,,array,real,general,0
scfxm1-2r_lo_8.mtx,1,,array,real,general,0
large_c_15.mtx,1,,array,real,general,0
large_z0_29.mtx,1,,array,real,general,1
model7_lo.mtx,1,,array,real,general,0
rail516_b.mtx,1,,array,real,general,0
fome13_hi.mtx,1,,array,real,general,0
model4_z0.mtx,1,,array,real,general,1
large_b_04.mtx,1,,array,real,general,0
scsd8-2r_z0_02.mtx,1,,array,real,general,1
refine_z0.mtx,1,,array,real,general,1
lp_osa_14_lo.mtx,1,,array,real,general,0
lp_stocfor2_b.mtx,1,,array,real,general,0
kleemin_z0_5.mtx,1,,array,real,general,1
deter5_b.mtx,1,,array,real,general,0
cont11_l_z0.mtx,1,,array,real,general,1
gas11_hi.mtx,1,,array,real,general,0
lpi_gosh_z0.mtx,1,,array,real,general,1
lp_modszk1_z0.mtx,1,,array,real,general,1
cca_Gcoord_06.mtx,3,,array,real,general,0
fl2010_area.mtx,1,,array,real,general,0
zed_hi.mtx,1,,array,real,general,0
la2010_coord.mtx,2,,array,real,general,0
lp_ship04l_c.mtx,1,,array,real,general,0
ms2010_area.mtx,1,,array,real,general,0
sc205-2r_z0_08.mtx,1,,array,real,general,1
delf_hi_16.mtx,1,,array,real,general,0
mt2010_population.mtx,1,,array,real,general,0
skirt_coord.mtx,3,,array,real,general,0
ch_lo.mtx,1,,array,real,general,0
fpga_dcop_38_b.mtx,1,,array,real,general,0
nug08-3rd_hi.mtx,1,,array,real,general,0
venkat50_b.mtx,1,,array,real,general,0
plddb_b_11.mtx,1,,array,real,general,0
small_lo_05.mtx,1,,array,real,general,0
ibm_matrix_2_b.mtx,1,,array,real,general,0
fome11_lo.mtx,1,,array,real,general,0
lp_25fv47_c.mtx,1,,array,real,general,0
kleemin_lo_2.mtx,1,,array,real,general,0
Chebyshev2_b.mtx,1,,array,real,general,0
scfxm1-2r_lo_9.mtx,1,,array,real,general,0
ccc_Gcoord_04.mtx,3,,array,real,general,0
lp_bnl1_c.mtx,1,,array,real,general,0
208bit_solution.mtx,1,,array,real,general,0
rosen2_b.mtx,1,,array,real,general,0
tube2_b.mtx,1,,array,real,general,0
sc205-2r_b_07.mtx,1,,array,real,general,0
scfxm1-2b_b_3.mtx,1,,array,real,general,0
ok2010_coord.mtx,2,,array,real,general,0
c-65_b.mtx,1,,array,real,general,0
delf_b_35.mtx,1,,array,real,general,0
p6000_c.mtx,1,,array,real,general,0
SciMet_gcs.mtx,1,,array,real,general,0
t2d_q4_b_22.mtx,1,,array,real,general,0
scsd8-2b_b_2.mtx,1,,array,real,general,0
shock-9_coord.mtx,2,,array,real,general,0
sc205-2r_b_09.mtx,1,,array,real,general,0
Ill_Stokes_b.mtx,1,,array,real,general,0
delf_c_13.mtx,1,,array,real,general,0
c-21_b.mtx,1,,array,real,general,0
kleemin_z0_6.mtx,1,,array,real,general,1
small_z0_15.mtx,1,,array,real,general,1
large_hi_23.mtx,1,,array,real,general,0
scagr7-2r_lo_08.mtx,1,,array,real,general,0
de063155_lo.mtx,1,,array,real,general,0
sctap1-2c_z0_1.mtx,1,,array,real,general,1
scsd8-2b_hi_3.mtx,1,,array,real,general,0
pds-50_z0.mtx,1,,array,real,general,1
waveguide3D_b.mtx,1,,array,real,general,0
scsd8-2r_b_08.mtx,1,,array,real,general,0
lp_sctap2_c.mtx,1,,array,real,general,0
stat96v3_lo.mtx,1,,array,real,general,0
lp_qap15_b.mtx,1,,array,real,general,0
small_hi_09.mtx,1,,array,real,general,0
fxm2-6_b.mtx,1,,array,real,general,0
scsd8-2b_c_1.mtx,1,,array,real,general,0
id2010_area.mtx,1,,array,real,general,0
ar2010_area.mtx,1,,array,real,general,0
lp_degen3_lo.mtx,1,,array,real,general,0
sctap1-2r_c_06.mtx,1,,array,real,general,0
hugetrace-00010_coord.mtx,2,,array,real,general,0
rgg_n_2_18_s0_coord.mtx,2,,array,real,general,0
plddb_b_09.mtx,1,,array,real,general,0
neos3_lo.mtx,1,,array,real,general,0
fome12_z0.mtx,1,,array,real,general,1
airfoil1_dual_coord.mtx,2,,array,real,general,0
t2d_q9_b_11.mtx,1,,array,real,general,0
pcb1000_b.mtx,1,,array,real,general,0
jan99jac100_x.mtx,1,,array,real,general,0
watson_1_lo.mtx,1,,array,real,general,0
fpga_dcop_36_b.mtx,1,,array,real,general,0
degme_lo.mtx,1,,array,real,general,0
delf_b_19.mtx,1,,array,real,general,0
scrs8-2c_lo_5.mtx,1,,array,real,general,0
lpi_galenet_c.mtx,1,,array,real,general,0
dbir1_c.mtx,1,,array,real,general,0
sctap1-2c_z0_2.mtx,1,,array,real,general,1
delf_lo_29.mtx,1,,array,real,general,0
delf_z0_33.mtx,1,,array,real,general,1
rail4284_lo.mtx,1,,array,real,general,0
lp_nug05_c.mtx,1,,array,real,general,0
delf_lo_33.mtx,1,,array,real,general,0
az2010_area.mtx,1,,array,real,general,0
delf_hi_23.mtx,1,,array,real,general,0
scrs8-2b_c_1.mtx,1,,array,real,general,0
oh2010_population.mtx,1,,array,real,general,0
tx2010_coord.mtx,2,,array,real,general,0
large_c_20.mtx,1,,array,real,general,0
qiulp_hi.mtx,1,,array,real,general,0
lp_etamacro_b.mtx,1,,array,real,general,0
stat96v2_z0.mtx,1,,array,real,general,1
lpi_bgdbg1_hi.mtx,1,,array,real,general,0
scfxm1-2r_b_9.mtx,1,,array,real,general,0
aa4_z0.mtx,1,,array,real,general,1
baxter_z0.mtx,1,,array,real,general,1
model9_b.mtx,1,,array,real,general,0
nemsafm_hi.mtx,1,,array,real,general,0
df2177_hi.mtx,1,,array,real,general,0
wave_coord.mtx,3,,array,real,general,0
scfxm1-2r_b_3.mtx,1,,array,real,general,0
deter0_lo.mtx,1,,array,real,general,0
stormg2-125_lo.mtx,1,,array,real,general,0
gams10am_hi.mtx,1,,array,real,general,0
large_lo_12.mtx,1,,array,real,general,0
cavity22_x.mtx,1,,array,real,general,0
lp_brandy_b.mtx,1,,array,real,general,0
oscil_dcop_20_b.mtx,1,,array,real,general,0
stat96v4_z0.mtx,1,,array,real,general,1
us04_c.mtx,1,,array,real,general,0
progas_lo.mtx,1,,array,real,general,0
neos1_hi.mtx,1,,array,real,general,0
delf_z0_04.mtx,1,,array,real,general,1
lp_80bau3b_c.mtx,1,,array,real,general,0
small_b_04.mtx,1,,array,real,general,0
oscil_dcop_41_b.mtx,1,,array,real,general,0
lp_gfrd_pnc_c.mtx,1,,array,real,general,0
small_c_03.mtx,1,,array,real,general,0
delf_b_36.mtx,1,,array,real,general,0
delf_hi_07.mtx,1,,array,real,general,0
nw14_z0.mtx,1,,array,real,general,1
t0331-4l_z0.mtx,1,,array,real,general,1
lp_czprob_z0.mtx,1,,array,real,general,1
degme_z0.mtx,1,,array,real,general,1
oscil_dcop_02_b.mtx,1,,array,real,general,0
pcb1000_c.mtx,1,,array,real,general,0
iiasa_b.mtx,1,,array,real,general,0
watson_2_hi.mtx,1,,array,real,general,0
stormg2-125_c.mtx,1,,array,real,general,0
scagr7-2r_z0_02.mtx,1,,array,real,general,1
lp_fffff800_hi.mtx,1,,array,real,general,0
lpi_mondou2_z0.mtx,1,,array,real,general,1
lpi_ex72a_lo.mtx,1,,array,real,general,0
cavity17_x.mtx,1,,array,real,general,0
scsd8-2r_lo_06.mtx,1,,array,real,general,0
fpga_dcop_51_b.mtx,1,,array,real,general,0
rat_c_1.mtx,1,,array,real,general,0
cont11_l_c.mtx,1,,array,real,general,0
scsd8-2r_lo_05.mtx,1,,array,real,general,0
crew1_z0.mtx,1,,array,real,general,1
fpga_dcop_18_b.mtx,1,,array,real,general,0
pgp2_b.mtx,1,,array,real,general,0
ABACUS_shell_ld_TSSOAR.mtx,1,,array,real,general,0
lp_dfl001_c.mtx,1,,array,real,general,0
lpi_cplex2_c.mtx,1,,array,real,general,0
jan99jac080sc_b.mtx,1,,array,real,general,0
t2d_q9_b_31.mtx,1,,array,real,general,0
delf_hi_26.mtx,1,,array,real,general,0
delf_lo_01.mtx,1,,array,real,general,0
sctap1-2c_b_2.mtx,1,,array,real,general,0
delf_hi_35.mtx,1,,array,real,general,0
lp_adlittle_hi.mtx,1,,array,real,general,0
cavity11_b.mtx,1,,array,real,general,0
nw14_hi.mtx,1,,array,real,general,0
fome13_c.mtx,1,,array,real,general,0
pltexpa_lo_5.mtx,1,,array,real,general,0
mesh_deform_b.mtx,3,,array,real,general,0
sc205-2r_b_04.mtx,1,,array,real,general,0
scagr7-2r_z0_09.mtx,1,,array,real,general,1
minnesota_coord.mtx,2,,array,real,general,0
nug08-3rd_b.mtx,1,,array,real,general,0
aa6_hi.mtx,1,,array,real,general,0
air05_b.mtx,1,,array,real,general,0
scagr7-2b_c_2.mtx,1,,array,real,general,0
lp_nug15_c.mtx,1,,array,real,general,0
oscil_dcop_54_b.mtx,1,,array,real,general,0
cr42_z0.mtx,1,,array,real,general,1
lp_bore3d_b.mtx,1,,array,real,general,0
lp_scfxm1_c.mtx,1,,array,real,general,0
af_shell2_b.mtx,1,,array,real,general,0
lp_czprob_b.mtx,1,,array,real,general,0
model9_hi.mtx,1,,array,real,general,0
scrs8-2r_lo_08.mtx,1,,array,real,general,0
rlfddd_b.mtx,1,,array,real,general,0
Oregon-2_nodename.mtx,1,,array,real,general,0
tandem_vtx_coord.mtx,3,,array,real,general,0
oscil_dcop_42_b.mtx,1,,array,real,general,0
aircraft_lo.mtx,1,,array,real,general,0
lp_ship12s_lo.mtx,1,,array,real,general,0
scfxm1-2r_hi_7.mtx,1,,array,real,general,0
lp_qap12_c.mtx,1,,array,real,general,0
nemsafm_b.mtx,1,,array,real,general,0
model5_hi.mtx,1,,array,real,general,0
mi2010_coord.mtx,2,,array,real,general,0
co9_z0.mtx,1,,array,real,general,1
lp_nug08_c.mtx,1,,array,real,general,0
pcb3000_z0.mtx,1,,array,real,general,1
c-39_b.mtx,1,,array,real,general,0
lp_scsd1_hi.mtx,1,,array,real,general,0
delf_lo_02.mtx,1,,array,real,general,0
lp_adlittle_lo.mtx,1,,array,real,general,0
small_b_01.mtx,1,,array,real,general,0
lp_e226_z0.mtx,1,,array,real,general,1
aa01_c.mtx,1,,array,real,general,0
lp_truss_b.mtx,1,,array,real,general,0
scagr7-2c_c_2.mtx,1,,array,real,general,0
small_hi_16.mtx,1,,array,real,general,0
pds-30_c.mtx,1,,array,real,general,0
bfly_coord.mtx,3,,array,real,general,0
large_c_19.mtx,1,,array,real,general,0
cr42_c.mtx,1,,array,real,general,0
co9_lo.mtx,1,,array,real,general,0
model10_b.mtx,1,,array,real,general,0
scrs8-2c_z0_1.mtx,1,,array,real,general,1
lp_gfrd_pnc_b.mtx,1,,array,real,general,0
lpl2_c.mtx,1,,array,real,general,0
lp_grow15_b.mtx,1,,array,real,general,0
lhr10_b.mtx,1,,array,real,general,0
b_dyn_b.mtx,1,,array,real,general,0
co5_c.mtx,1,,array,real,general,0
nemswrld_z0.mtx,1,,array,real,general,1
jan99jac120_x.mtx,1,,array,real,general,0
lp_greenbeb_c.mtx,1,,array,real,general,0
scfxm1-2r_z0_8.mtx,1,,array,real,general,1
watson_2_lo.mtx,1,,array,real,general,0
lp_nug20_b.mtx,1,,array,real,general,0
large_c_14.mtx,1,,array,real,general,0
scsd8-2r_z0_10.mtx,1,,array,real,general,1
nsic_b_1.mtx,1,,array,real,general,0
rlfprim_z0.mtx,1,,array,real,general,1
pds-60_b.mtx,1,,array,real,general,0
lp_ken_18_hi.mtx,1,,array,real,general,0
lpi_ceria3d_z0.mtx,1,,array,real,general,1
lp_stocfor3_b.mtx,1,,array,real,general,0
lpi_box1_b.mtx,1,,array,real,general,0
patents_main_year.mtx,1,,array,real,general,0
lp_stair_lo.mtx,1,,array,real,general,0
deter1_z0.mtx,1,,array,real,general,1
fpga_dcop_04_b.mtx,1,,array,real,general,0
cavity08_b.mtx,1,,array,real,general,0
lp_nug07_b.mtx,1,,array,real,general,0
lp_ken_07_hi.mtx,1,,array,real,general,0
t2d_q9_b_36.mtx,1,,array,real,general,0
lpi_box1_z0.mtx,1,,array,real,general,1
barrier2-3_b.mtx,1,,array,real,general,0
scrs8-2b_b_3.mtx,1,,array,real,general,0
TSC_OPF_1047_b.mtx,1,,array,real,general,0
large_b_36.mtx,1,,array,real,general,0
stormG2_1000_c.mtx,1,,array,real,general,0
oscil_dcop_22_b.mtx,1,,array,real,general,0
rosen7_b.mtx,1,,array,real,general,0
c-33_b.mtx,1,,array,real,general,0
cavity21_b.mtx,1,,array,real,general,0
lp_gfrd_pnc_lo.mtx,1,,array,real,general,0
scsd8-2r_lo_04.mtx,1,,array,real,general,0
tp-6_b.mtx,1,,array,real,general,0
af_4_k101_b.mtx,1,,array,real,general,0
ccc_Gcoord_06.mtx,3,,array,real,general,0
dbic1_b.mtx,1,,array,real,general,0
sctap1-2r_hi_02.mtx,1,,array,real,general,0
cavity23_b.mtx,1,,array,real,general,0
pds-60_lo.mtx,1,,array,real,general,0
poli_b.mtx,1,,array,real,general,0
cell2_b.mtx,1,,array,real,general,0
gen2_c.mtx,1,,array,real,general,0
plddb_lo_10.mtx,1,,array,real,general,0
large_hi_33.mtx,1,,array,real,general,0
cep1_c.mtx,1,,array,real,general,0
lp_recipe_b.mtx,1,,array,real,general,0
dielFilterV3real_b.mtx,1,,array,real,general,0
cavity23_x.mtx,1,,array,real,general,0
lp_stair_z0.mtx,1,,array,real,general,1
small_b_10.mtx,1,,array,real,general,0
large_hi_03.mtx,1,,array,real,general,0
ckt11752_tr_0_b.mtx,1,,array,real,general,0
rlfdual_lo.mtx,1,,array,real,general,0
pltexpa_c_1.mtx,1,,array,real,general,0
md2010_coord.mtx,2,,array,real,general,0
cavity18_x.mtx,1,,array,real,general,0
lp_etamacro_hi.mtx,1,,array,real,general,0
scagr7-2r_b_08.mtx,1,,array,real,general,0
lp_fffff800_c.mtx,1,,array,real,general,0
scrs8-2r_c_03.mtx,1,,array,real,general,0
lp_etamacro_lo.mtx,1,,array,real,general,0
delf_b_13.mtx,1,,array,real,general,0
large_lo_09.mtx,1,,array,real,general,0
std1_Jac3_b.mtx,1,,array,real,general,0
lp_greenbeb_b.mtx,1,,array,real,general,0
DK01R_x.mtx,1,,array,real,general,0
lp_scsd6_c.mtx,1,,array,real,general,0
scfxm1-2b_lo_2.mtx,1,,array,real,general,0
sc205-2r_c_08.mtx,1,,array,real,general,0
IMDB_MovieBacon.mtx,1,,array,real,general,0
dbir1_b.mtx,1,,array,real,general,0
cca_Gcoord_03.mtx,3,,array,real,general,0
scsd8-2r_z0_08.mtx,1,,array,real,general,1
g3rmt3m3_b.mtx,1,,array,real,general,0
delf_z0_20.mtx,1,,array,real,general,1
plddb_b_13.mtx,1,,array,real,general,0
bayer04_b.mtx,1,,array,real,general,0
lp_perold_lo.mtx,1,,array,real,general,0
t2d_q4_b_10.mtx,1,,array,real,general,0
lp_e226_b.mtx,1,,array,real,general,0
cont11_l_lo.mtx,1,,array,real,general,0
scagr7-2r_c_01.mtx,1,,array,real,general,0
wang3_b.mtx,1,,array,real,general,0
lp_qap8_z0.mtx,1,,array,real,general,1
c-25_b.mtx,1,,array,real,general,0
small_c_02.mtx,1,,array,real,general,0
small_z0_12.mtx,1,,array,real,general,1
c-64b_b.mtx,1,,array,real,general,0
scsd8-2r_c_04.mtx,1,,array,real,general,0
lp_scsd6_lo.mtx,1,,array,real,general,0
va2010_coord.mtx,2,,array,real,general,0
stoch_aircraft_lo.mtx,1,,array,real,general,0
small_z0_08.mtx,1,,array,real,general,1
large_lo_02.mtx,1,,array,real,general,0
psse1_guess.mtx,1,,array,real,general,0
plddb_z0_10.mtx,1,,array,real,general,1
plddb_z0_05.mtx,1,,array,real,general,1
rgg_n_2_24_s0_coord.mtx,2,,array,real,general,0
scagr7-2r_z0_01.mtx,1,,array,real,general,1
large_z0_02.mtx,1,,array,real,general,1
cr42_lo.mtx,1,,array,real,general,0
delf_c_22.mtx,1,,array,real,general,0
watson_2_b.mtx,1,,array,real,general,0
lpi_pang_lo.mtx,1,,array,real,general,0
large_lo_06.mtx,1,,array,real,general,0
lpi_cplex1_b.mtx,1,,array,real,general,0
gen4_b.mtx,1,,array,real,general,0
model1_b.mtx,1,,array,real,general,0
rgg_n_2_20_s0_coord.mtx,2,,array,real,general,0
thermal1_b.mtx,1,,array,real,general,0
pltexpa_z0_2.mtx,1,,array,real,general,1
co9_c.mtx,1,,array,real,general,0
plddb_c_02.mtx,1,,array,real,general,0
scagr7-2r_b_05.mtx,1,,array,real,general,0
lp_80bau3b_b.mtx,1,,array,real,general,0
scsd8-2r_hi_08.mtx,1,,array,real,general,0
us04_b.mtx,1,,array,real,general,0
hugetric-00020_coord.mtx,2,,array,real,general,0
oscil_dcop_09_b.mtx,1,,array,real,general,0
c-42_b.mtx,1,,array,real,general,0
lpi_gran_z0.mtx,1,,array,real,general,1
scsd8-2b_lo_1.mtx,1,,array,real,general,0
kleemin_hi_5.mtx,1,,array,real,general,0
lpi_ex73a_hi.mtx,1,,array,real,general,0
de080285_b.mtx,1,,array,real,general,0
netherlands_osm_coord.mtx,2,,array,real,general,0
deter2_hi.mtx,1,,array,real,general,0
t2d_q4_b_18.mtx,1,,array,real,general,0
complex_c.mtx,1,,array,real,general,0
scrs8-2r_z0_04.mtx,1,,array,real,general,1
delf_z0_02.mtx,1,,array,real,general,1
small_hi_02.mtx,1,,array,real,general,0
nsic_b_2.mtx,1,,array,real,general,0
lp_fit2p_lo.mtx,1,,array,real,general,0
scsd8-2r_b_05.mtx,1,,array,real,general,0
pltexpa_hi_2.mtx,1,,array,real,general,0
ri2010_coord.mtx,2,,array,real,general,0
model6_lo.mtx,1,,array,real,general,0
t2d_q9_b_28.mtx,1,,array,real,general,0
large_hi_27.mtx,1,,array,real,general,0
scfxm1-2r_hi_3.mtx,1,,array,real,general,0
scfxm1-2b_b_1.mtx,1,,array,real,general,0
crew1_c.mtx,1,,array,real,general,0
scagr7-2r_b_04.mtx,1,,array,real,general,0
kl02_lo.mtx,1,,array,real,general,0
scagr7-2r_b_10.mtx,1,,array,real,general,0
fome12_c.mtx,1,,array,real,general,0
cq5_lo.mtx,1,,array,real,general,0
lp_ship04l_b.mtx,1,,array,real,general,0
rail507_b.mtx,1,,array,real,general,0
kleemin_lo_6.mtx,1,,array,real,general,0
psse1_b.mtx,1,,array,real,general,0
delf_hi_32.mtx,1,,array,real,general,0
small_c_11.mtx,1,,array,real,general,0
lp_scsd8_b.mtx,1,,array,real,general,0
europe_osm_coord.mtx,2,,array,real,general,0
oscil_dcop_14_b.mtx,1,,array,real,general,0
delf_c_32.mtx,1,,array,real,general,0
lpi_forest6_hi.mtx,1,,array,real,general,0
large_b_27.mtx,1,,array,real,general,0
lp_fit2p_c.mtx,1,,array,real,general,0
lp_standmps_b.mtx,1,,array,real,general,0
Stanford_Berkeley_roots.mtx,1,,array,real,general,0
c-70_b.mtx,1,,array,real,general,0
c-72_b.mtx,1,,array,real,general,0
sinc18_b.mtx,1,,array,real,general,0
nsir_c_2.mtx,1,,array,real,general,0
lp_25fv47_b.mtx,1,,array,real,general,0
delf_b_10.mtx,1,,array,real,general,0
cr42_hi.mtx,1,,array,real,general,0
stormG2_1000_z0.mtx,1,,array,real,general,1
ne2010_coord.mtx,2,,array,real,general,0
onera_dual_coord.mtx,3,,array,real,general,0
large_z0_25.mtx,1,,array,real,general,1
large_hi_36.mtx,1,,array,real,general,0
delf_c_23.mtx,1,,array,real,general,0
Maragal_1_b.mtx,1,,array,real,general,0
scfxm1-2r_lo_5.mtx,1,,array,real,general,0
cavity07_x.mtx,1,,array,real,general,0
lp_pilotnov_z0.mtx,1,,array,real,general,1
t2d_q4_b_43.mtx,1,,array,real,general,0
al2010_population.mtx,1,,array,real,general,0
de080285_lo.mtx,1,,array,real,general,0
delf_hi_01.mtx,1,,array,real,general,0
delf_c_34.mtx,1,,array,real,general,0
lpi_refinery_z0.mtx,1,,array,real,general,1
plddb_z0_01.mtx,1,,array,real,general,1
lp_cre_b_b.mtx,1,,array,real,general,0
ts-palko_z0.mtx,1,,array,real,general,1
neos3_c.mtx,1,,array,real,general,0
patents_class.mtx,1,,array,real,general,0
bfly_Gcoord_05.mtx,3,,array,real,general,0
scrs8-2c_z0_3.mtx,1,,array,real,general,1
lpi_woodinfe_b.mtx,1,,array,real,general,0
sctap1-2r_z0_11.mtx,1,,array,real,general,1
lp_scorpion_hi.mtx,1,,array,real,general,0
scrs8-2r_z0_08.mtx,1,,array,real,general,1
barrier2-2_b.mtx,1,,array,real,general,0
lp_degen3_c.mtx,1,,array,real,general,0
photogrammetry2_b.mtx,1,,array,real,general,0
